SMILES;K;CNN_VS;Vina pKi;Target protein
CC(C(C(N1C2CCCC2)=O)=C(C)c2c1nc(Nc(cc1)ncc1N1CC[NH+](CC(NCCC#Cc3c[n](Cc4ncc(C)c(OC)c4C)c([N-]C(N)=N4)c3[C@-]4Cl)=O)CC1)nc2)=O;8.4;4.1920488;7.522196456;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2N(CCOC2)C2=O)=O)c1;8.4;3.6083529;6.475292825;HSP90alpha
CCNC(c1n[o]c(-c(cc(C(C)C)c(O)c2)c2O)c1-c1ccc(C[NH+]2CCOCC2)cc1)=O;9;6.6846689;6.263797143;HSP90alpha
Nc1nc(CN(C2)C(NC(C3)CC3(F)F)=O)c2c(-c(c(OCC[n]2nccc2)cc(Cl)c2)c2Cl)n1;9;6.3039756;6.253927344;HSP90alpha
Nc1nc(CN(C2)C(NCC(F)F)=O)c2c(-c(c(OCC[n]2nccc2)cc(Cl)c2)c2Cl)n1;9;6.3292482;5.924699064;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2N2CCOCC2)=O)c1;9;5.1755481;6.355445272;HSP90alpha
CCNC(c1n[o]c(-c(c(O)cc(O)c2)c2Oc(cc2)ccc2Cl)c1)=O;9.2;6.7002867;5.735057935;HSP90alpha
CC(C)(CC(F)(F)F)NC(N(C1)Cc2c1c(-c(c(OCC[n]1nccc1)cc(Cl)c1)c1Cl)nc(N)n2)=O;9.7;4.0452439;5.74069782;HSP90alpha
Cc(cccc1)c1N(C(c(cc(C(N(C)Cc1ccccc1)=O)c(O)c1)c1O)=NN1)C1=O;9.8;4.751124;5.962063302;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1CCN3)cc(-c(cc4)ccc4F)c1C3=O)CC2=O;10;7.8392064;9.37630861;HSP90alpha
CCOc(c(C(NCCCOc1cccc(S2)c1)=O)c1)cc(C)c1-c1cc2nc(N)n1;10;3.794196;6.656474127;HSP90alpha
CC(CNC(N(C1)Cc2c1c(-c(c(OCC[n]1nccc1)cc(Cl)c1)c1Cl)nc(N)n2)=O)(F)F;11;6.715002;6.068516129;HSP90alpha
CC(C)c(c(O)c1)cc(C(N2CCOCC2)=O)c1O;11;4.8993264;5.444603864;HSP90alpha
Nc1nc(Sc2cccc(OCCCCOc(cc3c(Cl)c4)c4Cl)c2)cc-3n1;11;1.337867;6.670573839;HSP90alpha
Nc1nc(CN(C2)C(NC3CC3)=O)c2c(-c(c(OCC[n]2nccc2)cc(Cl)c2)c2Cl)n1;12;5.761611;5.999427539;HSP90alpha
Nc1nc(-c(ccc(Cl)c2)c2Cl)cc(Cl)n1;12;5.3274936;5.712498396;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]2[C@H]1[C@@]1(CO)O[C@H]1[C@H]2OC(c(cc1)ccc1O)=O;12;5.7690944;5.756207504;HSP90alpha
CN(C(c(cc(c(Cc1cc(OC)ccc1)n[nH]1)c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;12;5.290636;6.642374415;HSP90alpha
CN(C(c(cc(c(COC)n[nH]1)c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;12;6.4406088;6.0699261;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2ccc(COCC[NH+](C)C)cc2)=O)c1;12;5.6731106;5.502412684;HSP90alpha
CCNC(N(C1)Cc2c1c(-c(c(OCC[n]1nccc1)cc(Cl)c1)c1Cl)nc(N)n2)=O;13;6.6402701;5.730123036;HSP90alpha
COc(cc1)ccc1-c1c(-c(c(O)c2)cc(Cl)c2O)nn[s]1;13;5.6183614;6.131964834;HSP90alpha
CC(C)(Cc1c2c(CC[N@H+](C)C3)c3[n]1-c(cc1)cc(NC3CCCC3)c1C(N)=O)CC2=O;14;8.0313375;8.410478324;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1CCN3)cc(-c4ccccc4)c1C3=O)CC2=O;14;7.0644766;8.25538149;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]2[C@H]1[C@@]1(CO)O[C@H]1[C@H]2OC([C@@H]([C@@H]([C@H]1c(cc2)ccc2O)C(O[C@H]([C@@H]2O[C@]2(CO)[C@H]23)[C@@H]2C=CO[C@H]3O[C@@H]([C@@H]([C@H]2O)O)O[C@H](CO)[C@H]2O)=O)[C@H]1c(cc1)ccc1O)=O;14;7.805067;5.459408562;HSP90alpha
CC(C)([C@H](C1)[C@@H](C/C=C(/C)\[C@H](C2)C(C3)=C(C)C2=O)[C@@]3(C)C1=O)O;15;4.969241;5.346610864;HSP90alpha
Nc1nc(CN(C2)C(NC3CCC3)=O)c2c(-c(c(OCC[NH+](C2)CC2(F)F)cc(Cl)c2)c2Cl)n1;16;5.783211;5.192924001;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OCC[C@@H]2[C@H]1[C@@]1(CO)O[C@H]1[C@H]2OC(c(cc1)ccc1O)=O;16;4.8139917;5.84503569;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2ccc(CNS(C)(=O)=O)cc2)=O)c1;16;3.6210568;6.244762531;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c(cc1)cc(NCC3CC3)c1C(N)=O)CC2=O;17;6.3324621;7.219052644;HSP90alpha
Cc(cc1)ccc1-c1c(-c(c(O)c2)cc(Cl)c2O)nn[s]1;17;4.9943278;6.461193113;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)cc(Cl)c2OC)=O)c1;17;4.4588074;6.108700308;HSP90alpha
Nc1nc(CN(C2)C(NC3CC3)=O)c2c(-c(c(OCCCC(F)(F)F)cc(Cl)c2)c2Cl)n1;18;6.0092991;6.27225697;HSP90alpha
C[C@](C1)([C@H](CC(OC)=O)[C@](C)([C@@](CC[C@@](C)([C@H](c2c[o]cc2)O2)C3=CC2=O)([C@@]3(/C=C2)O)O)C1=O)[C@@H]/2OC(/C(\C)=C/C)=O;18;2.3574524;5.18516916;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)cc3c2OCO3)=O)c1;18;6.392613;7.190853219;HSP90alpha
CN(C(c(cc1c(C(N2CCCC2)=O)n[nH]c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;19;7.1171618;6.937763385;HSP90alpha
CC(C)Cc1cc(-[n](cc2C)c(CC(C)(C)C3)c2C3=O)cc(CCN2)c1C2=O;20;7.317595;7.818290412;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1CCN3)cc(-c4cccc(F)c4)c1C3=O)CC2=O;20;7.7456496;9.052015229;HSP90alpha
CNC(N(C1)Cc2c1c(-c(c(OCC[n]1nccc1)cc(Cl)c1)c1Cl)nc(N)n2)=O;20;6.7193895;6.148179503;HSP90alpha
CC(C)NC(N(C1)Cc2c1c(-c(c(OCCCC(F)(F)F)cc(Cl)c1)c1Cl)nc(N)n2)=O;21;6.2115372;6.836950443;HSP90alpha
CC(C)[C@H](C1)[C@@H](C/C=C(/C)\[C@H](CC[C@H]2C)/C\2=C2)[C@@]/2(C)C1=O;21;5.2259977;4.939834167;HSP90alpha
Cc(c1c(cc2)N=C(N)[N-][C@-]1N)c2NCc(cc1)ccc1C(N[C@@H](CCC([O-])=O)C([O-])=O)=O;21;2.0012944;6.186248725;HSP90alpha
NC(N1)=Nc(ccc(NCc(cc2)ccc2C(N[C@@H](CCC([O-])=O)C([O-])=O)=O)c2)c2C1=O;21;2.3204244;6.352625329;HSP90alpha
CCCNc(cc(cc1)-[n]2c(C[N@@H+](C)CC3)c3c3c2CC(C)(C)CC3=O)c1C(N)=O;22;7.8300432;7.818290412;HSP90alpha
CC(C)(C)CNc(cc(cc1)-[n]2c(C[N@H+](C)CC3)c3c3c2CC(C)(C)CC3=O)c1C(N)=O;22;8.1090275;8.057985519;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2ccccc2)=O)c1;22;6.348375;7.367099622;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2N(C)C)=O)c1;22;6.9218839;6.160869244;HSP90alpha
CC(C)c(c(O)c1)cc(C(N2c(cc3)cc4c3[n](C)cc4)=NNC2=O)c1O;24;6.5875293;7.033641428;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2OC)=O)c1;24;4.152771;5.931043935;HSP90alpha
CC(C)Nc(cc(cc1)-[n]2c(C[N@@H+](C)CC3)c3c3c2CC(C)(C)CC3=O)c1C(N)=O;25;7.1403125;6.946223213;HSP90alpha
CC(C)([C@@H]1C[C@H]2O)O[C@@H](CC(OC3)=O)[C@]13[C@@H]([C@H](C[C@@]1(C)[C@H](c3c[o]cc3)O3)OC(C)=O)[C@]2(C)[C@]11O[C@@H]1C3=O;25;1.7207043;6.089665697;HSP90alpha
C[C@](C[C@@H]([C@@H]([C@@]1(C)[C@@H](C[C@H]2C(C)(C)O3)OC(C)=O)[C@@]2(C)C=CC3=O)OC(C)=O)([C@H](c2c[o]cc2)O2)[C@@]11O[C@@H]1C2=O;25;1.5937707;5.443898878;HSP90alpha
Oc(c(C(N(C1)Cc2c1cccc2)=O)c1)cc(O)c1Br;25;5.3929405;6.182018812;HSP90alpha
CC(c(cc1)ccc1N(C)C(c(cc(c(Cc1cc(C)ccc1)n[nH]1)c1c1)c1O)=O)=O;25;5.8137376;6.158049301;HSP90alpha
CCNC(N(C1)Cc2c1c(-c(c(OCCCC(F)(F)F)cc(Cl)c1)c1Cl)nc(N)n2)=O;26;5.9926284;6.650129257;HSP90alpha
CC(C)([C@H]([C@@H](C(OC)=O)OC(C)=O)[C@@](C)([C@@H](CC1)[C@@-](C[C@H]23)[C@-](C4)[C@]1(C)[C@H](c1c[o]cc1)OC4=O)C2=O)[C@@H]3O;26;0.8719344;4.275032737;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]2[C@H]1[C@@]1(CO)O[C@H]1[C@H]2OC(/C=C/c(cc1)ccc1O)=O;26;5.0592;6.097420539;HSP90alpha
Oc(c(C(N(C1)Cc2c1cccc2)=O)c1)cc(O)c1Sc1ccccc1;26;5.5332144;6.892644306;HSP90alpha
Nc1nc(CN(C2)C(NC3CCC3)=O)c2c(-c(c(OCCc2ncccc2)cc(Cl)c2)c2Cl)n1;27;6.497101;6.213038179;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c(cc1)cc(NC3CCSCC3)c1C(N)=O)CC2=O;28;6.8380312;7.853539693;HSP90alpha
CC(C)(Cc1c2c(CC[N@H+](C)C3)c3[n]1-c(cc1)cc(NCC(F)F)c1C(N)=O)CC2=O;28;7.2674304;6.866559839;HSP90alpha
CC1(CNc(cc(cc2)-[n]3c(C[N@@H+](C)CC4)c4c4c3CC(C)(C)CC4=O)c2C(N)=O)COC1;28;7.969181;8.438677749;HSP90alpha
COc(cc1)cc(Cl)c1-c1cc(Cl)nc(N)n1;28;5.633382;5.367760433;HSP90alpha
CC(C)[C@H](CC1)[C@@H](C/C=C(/C)\[C@@H]2C3)[C@]1(C)CC2=C(C)C3=O;28;3.9026144;5.588420928;HSP90alpha
O=C(c(cc(CC(c1c2cccc1)=NNC2=O)cc1)c1F)N(C/C(\C1=O)=C\c2cnccc2)C/C\1=C\c1cnccc1;28;2.591106;6.958207968;HSP90alpha
C[C@@H](C[C@@H]([C@@H]([C@@H](C)/C=C(\C)/[C@@H]([C@H](/C=C\C=C(/C)\C(NC(C1=O)=CC2=O)=O)OC)OC(N)=O)O)OC)CC1=C2NCC=C;29;1.2031469;4.276442709;HSP90alpha
Oc(c(C(N(C1)Cc2c1cccc2)=O)c1)cc(O)c1Sc1cc(Cl)cc(Cl)c1;29;6.0843748;7.423498471;HSP90alpha
O=C(c(cc(CC(c1c2cccc1)=NNC2=O)cc1)c1F)N(C/C(\C1=O)=C\c2ncccc2)C/C\1=C\c1ncccc1;30;5.4747988;6.199643452;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]([C@@H](C2)OC(c(cc3)ccc3O)=O)[C@H]1[C@@]2(CO)O;31;5.4383686;5.389614986;HSP90alpha
Cc1cc(Sc(cc(C(N(C2)Cc3c2cccc3)=O)c(O)c2)c2O)c(C)cc1;31;6.0452615;7.01249186;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c1cc(F)c(C(N)=O)c(N[C@@H]3COCC3)c1)CC2=O;32;8.0884729;8.805270266;HSP90alpha
CCNC(c1n[o]c(-c(c(O)c2)cc(Cl)c2O)c1-c1c(C)cc(C[NH+]2CCOCC2)cc1)=O;32;7.027824;6.261682186;HSP90alpha
CC(C)CN(CCc1c(C)c(C(CC(C)(C)C2)=O)c2[n]1-c1c2)c1cc(C(N)=O)c2Cl;33;7.9476309;8.600824439;HSP90alpha
C[C@@-]([C@@-]([C@@H](C1)O[C@@H]2[C@@H]([C@@H]34)OC[C@]3(C)[C@@H](C3)O)[C@@]2(C)[C@H](CC(OC)=O)[C@@]4(C)[C@H]3OC(/C(\C)=C/C)=O)[C@@H]1c1c[o]cc1;33;1.544101;5.062501664;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2OCCCC#N)=O)c1;33;6.1033421;5.518627353;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2ccc(C[NH+]3CCOCC3)cc2)=O)c1;33;3.7160368;6.110815265;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1CCN3)cc(C4CCC4)c1C3=O)CC2=O;34;7.334217;7.938137966;HSP90alpha
COc(ccc(-c1c(-c(c(O)c2)cc(Cl)c2O)nn[s]1)c1)c1OC;34;6.071395;5.832345949;HSP90alpha
CN(c1ccccc1)c(cc1)cc(C(N(C2)Cc3c2cccc3)=O)c1O;34;5.9605281;7.071005666;HSP90alpha
NC(N(C1)Cc2c1c(-c(c(OCC[n]1nccc1)cc(Cl)c1)c1Cl)nc(N)n2)=O;35;6.4345875;6.212333193;HSP90alpha
CCc(cc(cc1)C(N)=O)c1-[n](c1ncc2)nc(C(C)C)c1c2-[n]1cnc(-c2c[n](C)nc2)c1;35;5.7202584;5.447423806;HSP90alpha
CCc(cc(cc1)C(N)=O)c1-[n](c1ncc2)nc(C(C)C)c1c2-[n]1cnc(-c2ccn[n]2C)c1;35;6.108168;5.202088814;HSP90alpha
Cc(cccc1)c1N(C(c(cc(C(N(C)Cc1cc(-c2cnccc2)ccc1)=O)c(O)c1)c1O)=NN1)C1=O;35;6.86205;7.761891563;HSP90alpha
Cc(cccc1)c1N(C(c(cc(C(N(C)Cc(cc1)ccc1OC)=O)c(O)c1)c1O)=NN1)C1=O;35;5.0632556;6.330770775;HSP90alpha
CC(C)(Cc1c2c(CCCC3)c3[n]1-c(cc1)cc(N[C@@H]3COCC3)c1C(N)=O)CC2=O;36;7.693766;7.606794729;HSP90alpha
COc1cccc(Cl)c1-c1cc(Cl)nc(N)n1;36;5.53014;5.235928124;HSP90alpha
CC(C)Nc(cc(cc1CCN2)-[n]3c(C[N@H+](C)CC4)c4c4c3CC(C)(C)CC4=O)c1C2=O;37;7.6753836;9.08726451;HSP90alpha
COc1cccc(Sc(cc(C(N(C2)Cc3c2cccc3)=O)c(O)c2)c2O)c1;37;5.8766076;7.036461371;HSP90alpha
Nc1nc(CN(C2)C(NCCC#N)=O)c2c(-c(c(OCCCC(F)(F)F)cc(Cl)c2)c2Cl)n1;38;6.4966941;6.373069912;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)cc3c2OCCO3)=O)c1;39;3.23232;6.372364926;HSP90alpha
Cc(cc1)ccc1N(C)C(c(cc(c(Cc1cc(C)ccc1)n[nH]1)c1c1)c1O)=O;39;3.9294066;7.324800485;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1CCN3)cc(-c(cc4)ccc4OC)c1C3=O)CC2=O;40;7.2018971;7.036461371;HSP90alpha
Nc1nc(CN(C2)C(NC3CCC3)=O)c2c(-c(c(OCCCC#N)cc(Cl)c2)c2Cl)n1;40;6.4015376;5.977572985;HSP90alpha
O=C(c(cc(CC(c1c2cccc1)=NNC2=O)cc1)c1F)N(C/C(\C1=O)=C\c2ccncc2)C/C\1=C\c1ccncc1;40;1.8263376;6.289176624;HSP90alpha
Cc(ccc(OCCCCOc1cccc(S2)c1)c1)c1-c1cc2nc(N)n1;40;3.7706505;7.106254946;HSP90alpha
Cc1ccc(Cc(c(O)c2)cc(C(N(C3)Cc4c3cccc4)=O)c2O)cc1;40;6.3058323;7.360049766;HSP90alpha
CC(C)(Cc1c2c(C)c(CCN(Cc3c[o]cc3)c3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;41;7.95925;9.094314366;HSP90alpha
CC(C)(CSC1=N[C@@-](c(c2cccc(COC3)c2c3c2)c2Cl)N=C(N)[N-]1)C(N)=O;41;7.0114132;7.395299046;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c(cc1)cc(N[C@@H]3COCC3)c1C(N)=O)CC2=O;42;7.6611236;7.599744873;HSP90alpha
CC(C)Cc1cc(-[n]2c(C[N@H+](C)CC3)c3c3c2CC(C)(C)CC3=O)cc(CCN2)c1C2=O;42;7.056251;8.269481202;HSP90alpha
CCNC(c1cc([C@-](c(c(Cl)c2)cc(OCC[NH+](CC)CC)c2Cl)N=C(N)[N-]2)c2[s]1)=O;42;6.736294;5.626490151;HSP90alpha
CCc(c(O)c1)cc(-c2c(-c(cc3)ccc3OCC)[s]nn2)c1O;42;6.3541962;6.057236359;HSP90alpha
CCS[C@-]1N=C(N)[N-]C(C)=N1;42;3.8862871;3.78647771;HSP90alpha
CN(C(c(cc1c(C(N2CCCCC2)=O)n[nH]c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;42;5.5430584;6.029036934;HSP90alpha
CN(C(c(cc(c(CC1CCCCC1)n[nH]1)c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;42;6.96864;6.140424661;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2cc(OC)ccc2)=O)c1;43;6.3401721;7.395299046;HSP90alpha
CC(C)[C@H](C1)[C@H](C[C@H]2O[C@@]2(C)[C@@H](CC[C@@]2(C)O)/C\2=C2)[C@@]/2(C)C1=O;45;2.6971274;4.684629377;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c(cc1)cc(NC3CC3)c1C(N)=O)CC2=O;46;7.512723;7.317750629;HSP90alpha
COc(cc1)cc(-c2cc(Cl)nc(N)n2)c1Cl;48;5.5749952;5.506642598;HSP90alpha
C[C@](CO[C@@H]1[C@H]([C@](C)([C@@H]2CC[C@]34C)C3=CC[C@H]4c3c[o]cc3)O)([C@H]1[C@]2(C)[C@H](C1)OC(C)=O)[C@@H]1OC(C)=O;49;1.8177282;4.883435319;HSP90alpha
CC(C)(Cc1c2c(C)c(CCN(CC#N)c3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;50;7.8020312;8.241281778;HSP90alpha
Cc1cc(-c(c(OCCCC(F)(F)F)cc(Cl)c2)c2Cl)nc(N)n1;50;6.777736;5.791456784;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]2[C@H]1[C@@]1(CO)O[C@H]1[C@H]2OC([C@H]([C@H]([C@H]1C(O[C@H]([C@@H]2O[C@]2(CO)[C@H]23)[C@@H]2C=CO[C@H]3O[C@@H]([C@@H]([C@H]2O)O)O[C@H](CO)[C@H]2O)=O)c(cc2)ccc2O)[C@H]1c(cc1)ccc1O)=O;50;4.292602;5.576436173;HSP90alpha
C[C@@H](C[C@@H]([C@@H]([C@@H](C)/C=C(\C)/[C@@H]([C@H](CC/C=C(\C)/C(N1)=O)OC)OC(N)=O)O)OC)Cc2cc1cc(Cl)c2O;50;2.098824;4.468198795;HSP90alpha
CC(N(CC1)c(cc2)c1cc2N(C)C(c(cc(c(Cc1cc(C)ccc1)n[nH]1)c1c1)c1O)=O)=O;51;6.4526661;7.656143722;HSP90alpha
Oc(cc1)ccc1Sc(cc(C(N(C1)Cc2c1cccc2)=O)c(O)c1)c1O;52;5.5725235;7.176753507;HSP90alpha
CC(N(CC1)c2c1ccc(N(C)C(c(cc(c(Cc1cc(C)ccc1)n[nH]1)c1c1)c1O)=O)c2)=O;52;3.1927732;7.240202212;HSP90alpha
CC(C)(Cc1c2c(C)c(CCN(CC#C)c3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;54;4.082001;6.770681796;HSP90alpha
CCCCc1cc(-[n](cc2C)c(CC(C)(C)C3)c2C3=O)cc(CCN2)c1C2=O;56;7.2248064;7.860589549;HSP90alpha
Cc(cccc1)c1N(C(c(cc(C(N(C)C[C@@H]1OCCC1)=O)c(O)c1)c1O)=NN1)C1=O;56;5.9118588;6.364610085;HSP90alpha
C[C@@H](C1)Oc(cc(cc2)C(N)=O)c2-[n]2c1c(C)c1c2CC(C)(C)CC1=O;60;7.180384;8.466877173;HSP90alpha
Oc1c(Cc(cc2)ccc2Cl)cc(C(N(C2)Cc3c2cccc3)=O)c(O)c1;60;6.2052936;7.296601061;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2cccc(F)c2)=O)c1;61;7.2710682;7.35299991;HSP90alpha
CC(C)(Cc1c2c(CC[N@@H+](C)C3)c3[n]1-c(cc1)cc(NCCOC)c1C(N)=O)CC2=O;62;6.9570936;6.373774898;HSP90alpha
CC(C)(C)c1ccc(C[n]2nnc(-c(cc3O)cc(O)c3O)c2)cc1;63;4.1588497;5.988147769;HSP90alpha
CC(C)CN(C)C(c(c1c2)n[nH]c1cc(O)c2C(N(C)c(cc1)ccc1N1CCOCC1)=O)=O;63;4.4766824;5.697693698;HSP90alpha
CC(C)(Cc1c2c(C)c(CCN(C)c3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;64;3.620672;5.835870877;HSP90alpha
Oc(cccc1)c1Sc(cc(C(N(C1)Cc2c1cccc2)=O)c(O)c1)c1O;65;5.746425;7.599744873;HSP90alpha
Cc(cc1)c(C)cc1Sc(cc(C(N(C1)Cc2c1cccc2)=O)c(O)c1)c1O;66;6.278254;7.190853219;HSP90alpha
Oc(c(Cc1ccccc1)c1)cc(O)c1C(N(C1)Cc2c1cccc2)=O;66;5.7147815;7.056905953;HSP90alpha
CC(C)c(cc(cc1)C(N(C2)Cc3c2cccc3)=O)c1O;68;5.456857;6.501377293;HSP90alpha
COc1cccc(OC)c1-c1cc(Cl)nc(N)n1;68;5.335863;4.450574154;HSP90alpha
Cc(cc1)cc(C)c1Sc(cc(C(N(C1)Cc2c1cccc2)=O)c(O)c1)c1O;70;6.2125492;7.085105378;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2cc(C)ccc2)=O)c1;70;6.866244;6.550726286;HSP90alpha
Cc(cccc1)c1N(C(c(cc(C(N(C)Cc1cc(-c2cncnc2)ccc1)=O)c(O)c1)c1O)=NN1)C1=O;71;6.160132;7.039281313;HSP90alpha
OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1O[C@@H]1OC=C[C@@H]([C@@H](C2)OC(/C=C\c(cc3)ccc3O)=O)[C@H]1[C@@]2(CO)O;73;4.9420745;5.442488907;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2F)=O)c1;73;3.9483612;6.414664063;HSP90alpha
Oc1c(Cc(cc2)ccc2F)cc(C(N(C2)Cc3c2cccc3)=O)c(O)c1;77;5.9726604;7.437598183;HSP90alpha
CN(C(c(cc1c(C(N(CC2)C[C@H]2OC)=O)n[nH]c1c1)c1O)=O)c(cc1)ccc1N1CCOCC1;82;4.563786;6.549316314;HSP90alpha
Nc1nc(-c(cccc2)c2Cl)cc(Cl)n1;83;4.741419;5.477033202;HSP90alpha
Cc(ccc(OCCCCCOc1cccc(S2)c1)c1)c1-c1cc2nc(N)n1;84;4.1062525;7.493997032;HSP90alpha
CC(C)(Cc1c2c(C)c3[n]1-c(ccc(C(N)=O)c1)c1OCC3)CC2=O;86;6.987028;7.811240556;HSP90alpha
CC(C)CCN(CCc1c(C)c(C(CC(C)(C)C2)=O)c2[n]1-c1c2)c1cc(C(N)=O)c2Cl;86;8.0412068;8.170783217;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c2cccc(Cl)c2)=O)c1;89;7.1222912;6.547906343;HSP90alpha
CC(C)(Cc1c2c(C)c[n]1-c(cc1Cc3ccccc3)cc(CCN3)c1C3=O)CC2=O;94;7.118438;8.339979763;HSP90alpha
C[C@H]([C@H]([C@H](C/C(\C)=C\c(c(O)c(cc1O)NC(/C(\C)=C/C=C/[C@@H]2OC)=O)c1N)OC)O)/C=C(\C)/[C@@H]2OC(N)=O;100;3.9414585;4.070586911;HSP90alpha
CCCN(CCc1c(C)c(C(CC(C)(C)C2)=O)c2[n]1-c1c2)c1cc(C(N)=O)c2Cl;110;3.7740815;6.695248336;HSP90alpha
CCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc(C2)c1CN2C(NC1CCC1)=O;110;5.236272;5.81613128;HSP90alpha
CC(C)(Cc1c2c(C)c(CCOc3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;111;7.3954194;8.572625014;HSP90alpha
CCC[C@@H](Cc1c(C)c(C(CC(C)(C)C2)=O)c2[n]1-c1c2)Oc1cc(C(N)=O)c2Cl;115;3.7586793;6.466128013;HSP90alpha
COCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc(C2)c1CN2C(NC1CCC1)=O;120;5.3714609;5.744927734;HSP90alpha
CC(C)[C@@](C1)(C(C2)=O)O[C@H]2[C@](C)([C@H](C2)C(C3)=C(C)C2=O)O[C@@]3(C)C1=O;120;1.342033;3.997973393;HSP90alpha
Cc(ccc(OCCCOc1cccc(S2)c1)c1)c1-c1cc2nc(N)n1;120;4.150087;6.922253702;HSP90alpha
CC(C)c(cc(cc1)C(N(CC2)Cc3c2cccc3)=O)c1O;128;5.219652;6.894759263;HSP90alpha
Cc1cc(-c(c(OCCCC(F)(F)F)ccc2)c2Cl)nc(N)n1;130;6.4823576;5.629310094;HSP90alpha
CC(C)[C@H](CC1)[C@@H](C[C@H]2O[C@@]2(C)[C@@H]2CC3)[C@]1(C)C[C@H]2C3=C;130;3.6559778;4.559846924;HSP90alpha
OC[C@](C1)([C@H]2[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@H](COC(c(cc4)ccc4O)=O)[C@H]3O)OC=C[C@H]2[C@@H]1OC(c(cc1)ccc1O)=O)O;139;6.29424;6.85034517;HSP90alpha
CC(C)(Cc1c2c(C)c(CCNc3c4)[n]1-c3cc(Cl)c4C(N)=O)CC2=O;150;3.7266992;6.69454335;HSP90alpha
Cc1cccc(Cc(c2c3)n[nH]c2cc(O)c3C(N(C)c(cc2)ccc2Cl)=O)c1;153;7.0144751;6.999097133;HSP90alpha
