SMILES;CNN_VS;Vina pKi;Target protein
Cn1c2c(c3ccc(N4CC[NH+](CCc5ccc(F)cc5)CC4=O)cc31)CC[NH2+]CC2;5.6164896;#NUM!;HSP90alpha
CC(C)(C)CCNC(=O)[C@@H]1C[C@H]2C[C@H]2N1C(=O)Cn1nc(C(N)=O)c2ccccc21;5.8489284;6.108700308;HSP90alpha
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O;6.2291208;5.616620353;HSP90alpha
CC1=N[C@]2([NH+]=C1N)c1cc(OCCCF)ccc1C[C@]21CC[C@@H](OC(F)F)CC1;2.9919042;4.847481053;HSP90alpha
CC(=O)N1C[C@H]2C[C@@H](Nc3c(C(N)=O)cnn4cc(c5cnn(C)c5)cc34)[C@H](C)[C@H]2C1;6.7822366;7.092155234;HSP90alpha
CS(=O)(=O)c1ccc(c2ccc3c(NC4CCOC4)c(C(N)=O)nnc3c2)cc1;4.6312722;5.50946254;HSP90alpha
CO[C@H]1[C@@H]([C@H](CC(N)=O)NC(=O)Nc2ccc(C)c(Cl)c2)O[C@@H]2OC(C)(C)O[C@H]12;3.4675438;5.468573375;HSP90alpha
Cc1cc2cc(c3c(Cl)nc(N)nc3N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)oc2c(C)n1;7.118097;6.472472883;HSP90alpha
NC(=O)c1nc2n(c1C1CC1)C1CC(C1)c1cc(F)c(C#CC3(O)CCNC3=O)cc1-2;4.499504;6.060761287;HSP90alpha
CC(C)(C)C(O)CNC(=O)[C@@H]1C[C@H]2C[C@H]2N1C(=O)Cn1nc(C(N)=O)c2ccccc21;5.84484;6.898989177;HSP90alpha
O=C1NCCN1CC[NH+]1CC[NH+]([C@H]2C[C@H](c3ccccc3F)c3ccccc32)CC1;3.6210255;#NUM!;HSP90alpha
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C#Cc1c(F)c(F)c(F)c(F)c1F;1.9104866;6.094600596;HSP90alpha
O=C(/C=C/c1ccc(O)cc1)Nc1ccc(CCC(=O)N2CC[C@@H](O)[C@H](O)C2)cc1;2.5858665;5.537661965;HSP90alpha
NC(=O)c1ccccc1NC(=O)Cn1nc(Cc2cccnc2)c2ccccc2c1=O;6.8925025;7.282501349;HSP90alpha
C[C@H](CO)NS(=O)(=O)c1ccccc1c1ccc(c2nnc(N)s2)c(F)c1;6.040093;5.761847388;HSP90alpha
Cc1cc(c2ccc3cc[nH]c(=O)c3c2)ccc1[C@@H](O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O;4.4370051;6.369544984;HSP90alpha
O=C(C[NH+]1C2CCCC1CC(NC(=O)C1CCCCC1)C2)NCc1ccc(F)cc1;3.575712;#NUM!;HSP90alpha
COc1ccc(/C=c2\[nH]c(=O)/c(=C/c3nc[nH]c3C(C)(C)C)[nH]c2=O)c(OC)c1OC;1.4819668;5.475623231;HSP90alpha
N#Cc1c(N)n2c(nc3ccccc32)c(C#N)c1c1ccc(C(=O)NCC(O)CO)cc1;3.479355;5.679364072;HSP90alpha
C[NH+](C)Cc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(C[NH+](C)C)c3)C2=O)ccc1O;5.0260084;5.78722687;HSP90alpha
Cc1ccc(CNC(=O)C2CCCN(S(=O)(=O)c3c(C)nc(O)nc3O)C2)cc1;2.813089;5.640589864;HSP90alpha
[NH2+]=C1S/C(=C\c2ccc(c3ccc(O)c(C(=O)[O-])c3)o2)C(=O)N1c1nccs1;4.9994602;6.487982566;HSP90alpha
NC(=[NH2+])c1cccc(N2CCCCN(C3CC[NH+](CCc4ccccc4)CC3)C2=O)c1;2.9627865;6.839770386;HSP90alpha
C[NH+](C)Cc1ccc(CNC(=O)[C@H]2C[NH2+]C[C@@H]2c2ccc(C(F)(F)F)nc2)cc1;3.1795531;#NUM!;HSP90alpha
Cc1ccccc1[C@]1(O)CCCC[C@H]1[NH+]1CCC2(CC1)C(=O)NCN2c1ccccc1;4.605111;#NUM!;HSP90alpha
Cc1cc(N)nc(C)c1CNC(=O)c1cnn(Cc2ccc3c(c2)N(C)C(=O)CO3)c1;5.7783636;6.648719285;HSP90alpha
CC(CC(=O)[O-])N1Cc2ccc(NC(=O)c3ccc(C4CC[NH2+]CC4)cc3)cc2C1=O;2.7885484;6.099535495;HSP90alpha
C[NH+]1CC[NH+](C2CCN(c3nccc4[nH]c(c5cc(F)cc(F)c5)nc34)CC2)CC1;6.8052973;#NUM!;HSP90alpha
Oc1ccc(c2ccc3c(c2)OCO3)cc1C[NH2+]C1CC[NH+](Cc2ccccc2)CC1;4.9899531;#NUM!;HSP90alpha
O=C1C(=O)C(N[C@@H]2CCCC[C@H]2[NH+]2CCCCC2)=C1Nc1cc(F)c(F)c(F)c1;3.007368;6.829900587;HSP90alpha
CNc1c(F)c(S(N)(=O)=O)c(F)c(F)c1S(=O)(=O)CCc1ccccc1;6.7387795;6.10517538;HSP90alpha
Cc1ccccc1C(=O)OCC(=O)N(C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O;5.6539892;6.141834632;HSP90alpha
N#CCC[NH+]1CC[NH+](Cc2cccc(c3ccc(c4nc5ccccc5[nH]4)cc3)c2)CC1;4.8907119;#NUM!;HSP90alpha
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4ncccc4c3)c2)[C@H](O)[C@@H](O)[C@@H]1O;5.3838152;7.071005666;HSP90alpha
CN1C(=O)C2CN(Cc3c2c2cc(O)ccc2n3Cc2ccc(C(=O)NO)cc2)C1=O;6.2103962;6.125619963;HSP90alpha
CCc1cc(C(=O)N[C@@H]2C[C@@H](C(N)=O)N(C(=O)c3coc4ccccc34)C2)n(CC)n1;4.3526586;5.685708943;HSP90alpha
O=C(c1cn(Cc2cccc(Oc3ccccc3)c2)nn1)N1CCN(S(=O)(=O)c2ccccc2)CC1;1.2473195;6.430173746;HDAC 6
NS(=O)(=O)c1ccc(N2C3=C(C(=O)CCC3)C(c3ccc(C4=NN=NN4)cc3)C3=C2CCCC3=O)cc1;6.7545057;6.920843731;HDAC 6
CCOC(=O)c1c(C)nn(c2ccc(C(=O)N(C3CC3)C3CCN(C(=O)OC(C)(C)C)CC3)cc2)c1C;1.2639052;4.887665232;HDAC 6
COc1cc(C(F)(F)F)ccc1[C@H]1CC[C@@H]([C@H](C)N2CCn3c(ccc(n4cnc(C)c4)c3=O)C2=O)O1;1.3418496;6.010707309;HDAC 6
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1;1.9805921;5.139345095;HDAC 6
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)N1CCN(c3cc(C)ccc3C)CC1)cn2C;1.87561;4.890485175;HDAC 6
CCOc1ccc(OCC)c(c2c(=O)n(OCc3ccccc3Br)c3ccccc3[n+]2[O-])c1;3.8015587;5.085766189;HDAC 6
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(CC(C)C)/c1=N\C(=O)COc1ccc(Cl)cc1;4.8226854;4.678284506;HDAC 6
CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(Nc3ccc4ncsc4n3)cc2NC2CCOCC2)CC1;2.951679;5.00046293;HDAC 6
N#Cc1ccc(Cn2cc(CO/N=C/c3c(c4ccccc4)nc4ccc(Br)cn34)nn2)cc1;2.267667;5.323346339;HDAC 6
CCc1ncnc(c2ccc(C(=O)NC3CC(C)(C)[NH+](C)C(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1;2.0129103;6.680443638;HDAC 6
COc1cc(N2CCN(C(=O)Cn3cnc4ccc(C(F)(F)F)cc43)C[C@@H]2C)ccc1c1cnc(C)o1;0.9743101;5.426979224;HDAC 6
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N(C)Cc2ccccc2)cc1C;1.6720757;4.423784701;HDAC 6
Cc1ccsc1CN(Cc1ccco1)c1cnc(S(C)(=O)=O)nc1C(=O)Nc1ccc(Cl)cc1;2.8611078;4.503448075;HDAC 6
Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccc5nsnc45)CC3)CC2C)c1;1.51178;5.871120158;HDAC 6
COc1cc(/C=C2\OC(=O)C(c3ccc(F)cc3)=C2c2ccc(S(C)(=O)=O)cc2)cc(OC)c1OC;1.5195775;4.688154305;HDAC 6
CCOC(=O)c1c(C)nc2sc3c(=O)n(c4ccc(C(C)=O)cc4)nnc3c2c1c1ccc(OC)cc1;2.4080121;4.418144816;HDAC 6
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CC(n2cnc3nc(Cl)nc(Cl)c32)OCc2ccccc21;3.2153924;6.186953711;HDAC 6
Cc1nc(OC2CCN(c3nc(C(C)C)no3)CC2)c2c(n1)N(c1ccc(S(C)(=O)=O)cc1F)CC2;5.4892254;5.237338095;HDAC 6
CC(=O)N1CCC(Oc2ccc([C@H]3CN(c4nc(c5ccncc5F)cc(=O)n4C)CCO3)cc2)CC1;3.3041317;5.580666087;HDAC 6
Cc1cc(S(=O)(=O)NC2(C(=O)NC3C4CC5CC3CC(C(N)=O)(C5)C4)CC2)c(Cl)cc1Cl;0.9949342;5.168249505;HDAC 6
O=CC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1;1.5573312;5.765372316;HDAC 6
N=c1c(S(=O)(=O)c2ccc(Br)cc2)cc2c(=O)n3ccccc3nc2n1CC1CCCO1;4.2068544;5.645524763;HDAC 6
C=CCn1c(CNC(=O)c2ccco2)nnc1SCC(=O)N1c2ccccc2Sc2ccccc21;3.762228;6.02339705;HDAC 6
Cc1ncn(c2ccc(Oc3ncnc(N4C5CC6CC4CC(C5)N6C(=O)OC(C)(C)C)c3C)cc2)n1;1.9358805;5.525677209;HDAC 6
Cc1cccc2cc(Cn3nc(c4ccc(O)c(F)c4)c4c(N)ncnc43)n(c3ccccc3C)c(=O)c12;3.35856;6.638144501;HDAC 6
COc1cc([C@@H]2c3cc4c(cc3[C@H](OC(=O)c3ccccn3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC;1.9924612;5.295146915;HDAC 6
CCOCC(=O)N1CCN(c2ncnc3c2nc(c2ccccc2Cl)n3c2ccc(Cl)cc2)CC1;1.788298;4.989888146;HDAC 6
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3cccc(c4ccccc4O)c3)n2)CC1;1.5981888;5.298671843;HDAC 6
NC(=O)c1ccc(OC(=O)NCCCC[NH+]2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc12;0.9365473;5.752682575;HDAC 6
Cc1ccc(S(=O)(=O)n2cnc3c(N4CCN(c5ccc(C(F)(F)F)cc5)CC4)ncnc32)cc1;1.4385196;5.981802899;HDAC 6
CC(Sc1nc(c2ccc(Cl)c(F)c2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(S(N)(=O)=O)cc1;2.2236696;5.031482297;HDAC 6
C[NH+](C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2;0.9730006;5.262012591;HDAC 6
CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(Cl)c(Cl)c3)nn2)CC1;1.1433159;4.592276262;HDAC 6
COc1ccccc1N1CCN(C(=O)C(=O)c2cn(CC(=O)N3CCCCCC3)c3ccccc23)CC1;2.2568904;5.194333973;HDAC 6
CCCCn1cc[n+](C2=C([N-]S(=O)(=O)c3ccc(Br)cc3)C(=O)c3ccccc3C2=O)c1;1.9626432;5.195743944;HDAC 6
CCn1cnc2c(Nc3cccc(NC(=O)C#Cc4ccc(C)cc4)c3)nc(N[C@H]3CC[C@H](O)CC3)nc21;2.5014978;5.418519396;HDAC 6
COc1cc(c2cn(CC(=O)N(CC(F)(F)F)c3ccc4c(c3)CCC4)nn2)ccc1n1cnc(C)c1;2.2928594;6.206693308;HDAC 6
CC(=O)N1CCN(c2ccc3c(c2)CCCN3S(=O)(=O)N(C)Cc2ccc(c3ccccc3)cc2)CC1;1.199294;5.33603608;HDAC 6
Cc1cc([C@](C)(O)C#Cc2cc3c(cc2F)C2CC(C2)n2c-3nc(C(N)=O)c2CNC(=O)C2CC2)no1;3.0805549;5.811196381;HDAC 6
COc1cccc(S(=O)(=O)N2c3ccc(S(=O)(=O)c4ccc5c(c4)OCCO5)cc3CC2C)c1;4.86048;5.501002713;HDAC 6
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)c1cc(F)cc(F)c1;3.52226;4.797427074;HDAC 6
NC(=O)c1c(NC(=O)c2cccc([N+](=O)[O-])c2)sc2c1CCN(C(=O)Nc1ccccc1Cl)C2;1.5064056;5.121720455;HDAC 6
COc1nc(N(C)C)ncc1c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nn1C)C2=O;2.1648192;4.521777701;HDAC 6
O=C(/C=C/c1ccccc1)O[C@@H]1[C@H]2OC(=O)C[C@H]2O[C@@H]1[C@H](OC(=O)/C=C/c1ccccc1)c1ccccc1;1.8775596;4.719878657;HDAC 6
CCCC1c2cc(C)c(C)cc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;3.0428808;5.568681331;HDAC 6
Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)CC1;1.7784244;5.627195137;HDAC 6
Cc1cccc2cc(Cn3nc(c4ccc5oc(N)nc5c4)c4c(N)ncnc43)n(c3ccccc3)c(=O)c12;3.7697;6.746712285;HDAC 6
O=C(c1cn(c2ccccc2)nc1c1cccnc1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1;2.936225;6.003657453;HDAC 6
Fc1ccc(C2CCCCn3nc(N[C@H]4[C@H]5CC[C@@H]4CN(c4cnnc(Cl)c4)C5)nc32)c(F)c1F;1.749812;5.89649964;HDAC 6
C=CCOc1ccc(CNn2c(C)nnc2S)cc1OC;2.6705336;4.00643322;HDAC 6
COc1ccc(/C=C(/C#N)C(=O)Nc2cccnc2)cc1OC;2.4952928;4.019827947;HDAC 6
c1cc(CNc2ncc(c3cnccn3)c(C3CC3)n2)ccn1;1.705364;4.263752968;HDAC 6
Cc1cc(C)n(CCNS(=O)(=O)c2ccc(C)c(C)c2)n1;2.4659648;4.542222284;HDAC 6
C#CCCCNc1nc(Cl)cn(Cc2ccccc2)c1=O;1.9755632;4.712123816;HDAC 6
O=c1ccn(CCCCCOc2ccc(Cl)cc2)c(=O)[nH]1;1.6960142;4.71141883;HDAC 6
CCc1nonc1NC(=O)COc1cc(C)c(Cl)c(C)c1;2.590308;4.449164183;HDAC 6
CCOc1ccc(c2nnc(NC(=O)C3CCCC3)o2)cc1;3.8033408;4.57817655;HDAC 6
COc1cc2ccc(=O)oc2c(OC)c1OCC(O)C(C)C;3.2345401;4.583111449;HDAC 6
COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N;1.493191;4.129100716;HDAC 6
Cc1cc(NCCOCCS(C)(=O)=O)nc2ccccc12;2.5703568;4.270097838;HDAC 6
O=C(COC(=O)c1cccc(F)c1)NCCC1=CCCCC1;2.5138512;4.542222284;HDAC 6
Cc1cccc(CN(C(=O)NCc2ccccn2)C2CC2)c1;1.7031338;4.869335606;HDAC 6
C=CCOc1ccc(/C=C(\C#N)C(=O)Nc2ccccn2)cc1;2.4561424;4.548567154;HDAC 6
O=C(NCCc1csc(c2ccccn2)n1)C1CCCC1;1.7859009;4.287722478;HDAC 6
COc1ccc(OCC(=O)Nc2cccc3ncccc23)cc1;2.4914244;4.600031104;HDAC 6
COc1ccc(/C=N/NS(=O)(=O)c2ccc(C)cc2)cc1;2.1649804;5.15132985;HDAC 6
Cc1ccsc1C(=O)OCC(=O)NCCC1=CCCCC1;2.6945184;4.641625255;HDAC 6
COC(=O)CCc1c(O)nc(C)c2cc(OC)c(OC)cc12;1.816458;4.252473198;HDAC 6
COCC1CCN(C(=O)c2cc(O)nc(CC(C)C)c2)CC1;3.074619;4.424489687;HDAC 6
[N-]=[N+]=CC(=O)C(O)(c1ccccc1)C(Cl)c1ccccc1;1.5681498;4.32438173;HDAC 6
COCCOc1ncccc1CNC(=O)N1CCCCCC1;2.810163;4.16857991;HDAC 6
CCNS(=O)(=O)c1cccc(c2ccc(OCC)cc2)c1;5.7072626;4.436474442;HDAC 6
O=C(N/N=C/c1cccc([N+](=O)[O-])c1)C1CC1c1ccccc1;1.5745275;4.790377218;HDAC 6
COCc1nc(CNc2cccc(c3ncon3)c2)cs1;2.6455625;4.376550665;HDAC 6
Cc1cc(C(F)(F)F)nn1CCCNC(=O)C1CCCO1;2.1482864;4.128395731;HDAC 6
COc1ccc(C(=O)c2nc(c3ccc(OC)cc3)c[nH]2)cc1;4.8260444;5.101275872;HDAC 6
CCNC(=O)C1(C)CCCN(C(=O)CCc2cccs2)C1;2.1468302;4.275032737;HDAC 6
C[Si](C)(C)CC(O)(Cn1cncn1)c1ccc(Cl)cc1;1.6081097;4.02405786;HDAC 6
CC(C)CNc1nccn2c1ncc2c1ccc(C(N)=O)cc1;3.3898257;4.204534176;HDAC 6
COCCCn1ccc(NCc2cnc(C(C)(C)C)s2)n1;2.995046;3.492498711;HDAC 6
CCOc1ccccc1CNC(=O)C1CCC(=O)N1C(C)C;1.4739975;4.063537055;HDAC 6
CCOC(=O)/C=C/c1oc2ccc(O)cc2c1C(=O)OCC;3.7112058;4.365270896;HDAC 6
O[C@@H](c1ccc(F)cc1)[C@@H](Cn1ccnn1)c1ccccc1;2.9419695;5.314181526;HDAC 6
COc1ccc(/C=N/NC(=O)c2ccc(N)cc2)cc1OC;1.906023;4.019122961;HDAC 6
CCOC(=O)CN1C(=O)SC(Nc2ccc(C)cc2)C1=O;3.085079;4.356106083;HDAC 6
COC(=O)/C=C/CNC(=O)c1cc(c2ccc(C)cc2)on1;2.5114504;4.784032348;HDAC 6
CC(=O)c1ccc(NS(C)(=O)=O)c(OC2CCCC2)c1;2.5665272;4.770637621;HDAC 6
COc1cc(NCCCSc2nnc(C)s2)ncn1;2.9173152;3.092066884;HDAC 6
COC(=O)C(CC(C)C)NC(=O)c1ccc2nc(C)oc2c1;1.9393866;4.406160061;HDAC 6
COc1ccc(/C=N/Nc2cnc3ccccc3n2)c(OC)c1;3.440856;4.310987004;HDAC 6
CC(=O)N(C)CC(=O)NCC1(c2cccc(C)c2)CCCC1;1.8483675;4.905994858;HDAC 6
CCOC(=O)c1cnc(SC)nc1Nc1cccc(F)c1;3.530828;4.040272529;HDAC 6
c1cn(CCCNc2ncnc3sc4c(c23)CCC4)cn1;3.0712166;3.734308775;HDAC 6
Cc1cc2nc(C(C)C)cc(NCCc3cccn3C)n2n1;2.636504;4.716353729;HDAC 6
Cc1ccc(OCCSc2nc3[nH]cnc(N)c-3n2)cc1;1.5770114;5.012447685;HDAC 6
CC(OC(=O)c1cccs1)C(=O)NCc1cccs1;2.3054304;3.867551055;HDAC 6
COc1ccccc1/C=C/C(=O)OCc1cc(=O)c(O)co1;2.3077047;4.547862168;HDAC 6
Cc1ccc(OCC(O)COC2CCOCC2)c(Cl)c1;1.732629;4.227093716;HDAC 6
Cc1ccn2cc(CCNC(=O)CC3CCCCC3)nc2c1;1.901042;4.177039738;HDAC 6
COc1cc(C(=S)N2CCOCC2)cc(OC)c1OS(=O)(=O)c1ccc(C)cc1;1.0341225;4.597916147;HDAC 6
C=CNC(=O)NC(=O)CSc1nc(=O)c(c2ccccc2NC(=O)C(F)(F)F)n[nH]1;2.9061045;5.366350461;HDAC 6
NC(=O)n1cc(NC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cncc(Cl)c2)c2ccccc21;4.2028708;5.176004347;HDAC 6
CC(C)C(NC(=O)Cn1ccc2c3cccc(C(N)=O)c3nc-2c1O)C(=O)C(F)(F)F;1.969858;5.059681721;HDAC 6
Cc1ccc(c2c(C)nn3c(N4CCC(C(=O)N5CCOCC5)CC4)cc(C)nc23)cc1;1.169075;5.139345095;HDAC 6
COc1ccccc1c1nnc(C2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)o1;1.8059563;5.600405684;HDAC 6
N#Cc1cccc(n2nc(C(=O)N3CCOCC3)c3c2-c2ccccc2S(=O)(=O)C3)c1;5.1672855;5.668789288;HDAC 6
CCOc1ccc2nc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)sc2c1;2.4050375;4.789672233;HDAC 6
CCOC(=O)N(C)C1CCN(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)C1;1.9031184;5.04064711;HDAC 6
Cc1ccc(n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(c3cnccn3)c2)c1;3.1537484;5.522857267;HDAC 6
CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@@H]2[C@H](OC(=O)c3snnc3C)CO[C@H]12;1.479169;5.139345095;HDAC 6
N#CC1=C(S)N(C2OC(CO)C(O)C(O)C2O)C(c2ccccc2)=CC1c1ccco1;2.8189734;4.213698989;HDAC 6
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cc(Br)ccc2O)[nH]c1=O;1.1198934;5.175299361;HDAC 6
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(c4cc(C)no4)s3)CC2)cc1;4.2481062;4.879910391;HDAC 6
COc1cc(C(O)(CC#N)c2cc3c(cc2Br)OCO3)cc(OC)c1OC;3.5752665;4.223568788;HDAC 6
CC1(C)C(=O)N(C2CCN(S(=O)(=O)c3ccc4c(c3)OCO4)CC2)c2ccccc21;2.8328251;5.620850266;HDAC 6
CN(C(=O)COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)C1CCCCC1;3.462237;4.622590643;HDAC 6
COC(=O)[C@@H]1C(C=O)=Cc2cc3c(cc2[C@H]1c1cc(OC)c(OC)c(OC)c1)OCO3;4.5311379;4.377960636;HDAC 6
COc1ccccc1N1CCN(C(=O)C(C)N(c2ccc(C)cc2)S(C)(=O)=O)CC1;3.025424;4.836906268;HDAC 6
Cc1ccc(N(CC(=O)NC2CCCCC2C)S(=O)(=O)c2c(C)nn(C)c2C)cc1;2.1883099;4.724813556;HDAC 6
Cn1cc(c2cnc3[nH]cc(c4cc(N(CCO)c5ccccc5)nc(N)n4)c3c2)cn1;3.8051053;5.254257749;HDAC 6
O=C(c1ccccc1n1nccn1)N1CCC(F)(F)C(Oc2nc3ccccc3o2)C1;3.3790284;5.150624865;HDAC 6
CCOC(=O)[C@@H]1CC(n2ccc(=O)n(C(=O)c3ccccc3)c2=O)C[C@H]1C(=O)OCC;2.6294761;5.081536275;HDAC 6
CCn1cc(c2nnc(S)n2/N=C/c2cccc([N+](=O)[O-])c2)c(=O)c2ccc(C)nc21;2.9082099;4.834086326;HDAC 6
Cc1nc(N)nc(c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)C3CC3)c2)n1;1.0960736;4.980723333;HDAC 6
COc1cccc(c2nc(C[S+]([O-])CC(=O)N3CCC4(CC3)OCCO4)c(C)o2)c1;2.5452882;5.287392073;HDAC 6
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@@H]2[C@@]3(C)C[C@H](c4ccoc4)OC(=O)C3CC[C@]21C;2.97619;4.683219406;HDAC 6
NS(=O)(=O)OC[C@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O;2.5061432;5.494657842;HDAC 6
NC(=O)COc1cc2c(c(c3cnn(CCO)c3)c1)-c1ccccc1C2(O)C(F)(F)F;3.7182348;5.18023426;HDAC 6
COc1cc(C2CC(=O)NC(SCC(=O)Nc3ccccc3C)=C2C#N)ccc1O;0.830201;4.959573765;HDAC 6
COc1ccccc1N1C(=O)C2C(C(=O)c3ccccc3)=NN(c3ccccc3)C2C1=O;4.447816;5.452358706;HDAC 6
CCN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCC[C@H]3COC)cc(Br)c21;1.7999352;3.788592667;HDAC 6
N#C/C(=C\c1cccn1S(=O)(=O)c1cccc(C#N)c1)S(=O)(=O)c1ccc(F)cc1;5.1393598;4.843956125;HDAC 6
COc1ccc([n+]2noc([O-])c2Cn2c3ccccc3nc2c2ccccc2[N+](=O)[O-])cc1;4.0927692;5.166839534;HDAC 6
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4cccc(C(F)(F)F)c4)nc23)N1;3.7193324;6.905334047;HDAC 6
CCOC(=O)N1CCN(c2ncnc3c2oc2nc(C)c4c(c23)CC(C)(C)OC4)CC1;2.0578725;5.007512786;HDAC 6
CCOC(=O)N1CCN(C(=O)c2cccn3c(=O)c4c5c(sc4nc23)CCCC5)CC1;3.0646732;5.167544519;HDAC 6
O=C(N[C@@H]1c2ccccc2C[C@@H]1O)c1cccc(c2n[nH]c3ccc(c4ncn[nH]4)cc32)c1;3.3549468;5.914829266;HDAC 6
CCC(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C)(C#N)CC2)CC1;1.3662;4.753012981;HDAC 6
O=S(=O)(c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)nc1)N1CCCC1;2.143336;5.651164648;HDAC 6
COc1ccccc1/C=C1\SC(=O)N(CCC(=O)N(C)C2CCS(=O)(=O)C2)C1=O;1.2830525;4.704368974;HDAC 6
C[C@@H]1CCN(c2ncc3cc(F)ccc3n2)CCN1C(=O)c1ccccc1n1nccn1;3.045119;5.120310484;HDAC 6
COc1cc2c[n+]3c(cc2c(OC)c1OC)-c1cc2c(cc1CC3CC(=O)[O-])OCO2;2.544605;4.570421708;HDAC 6
CN(C(=O)CSc1nc2sc3c(c2c(=O)n1C)CCC3)C1CCS(=O)(=O)C1;3.5181444;4.48018355;HDAC 6
CSc1ccc(C2C(C(=O)c3ccco3)=C([O-])C(=O)N2c2nnc(SC)s2)cc1;4.4576;4.741733211;HDAC 6
CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)C1CC1;3.4111384;4.666299751;HDAC 6
CCN(Cc1ccccc1)C(=O)C1CCN(S(=O)(=O)c2cccc3c2OCCO3)CC1;1.6429504;5.706153525;HDAC 6
[C-]#[N+]c1ccc(S(=O)(=O)N2CCN(C(=O)OC(C(F)(F)F)C(F)(F)F)CC2)cc1;3.862145;5.130180282;HDAC 6
Cc1ccnc(SCCn2c(N3CCC(C)CC3)nc3c2c(=O)n(C)c(=O)n3C)n1;3.1357793;4.860875779;HDAC 6
N#C[C@@H]1C[C@H](C(=O)NC2CC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1;1.9911199;5.097045958;HDAC 6
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21;2.607176;4.92502947;HDAC 6
Cn1c(N)c(C(=O)CSc2nnc(c3ccccc3F)n2C2CC2)c(=O)n(C)c1=O;2.4034909;5.266242505;HDAC 6
N#Cc1ccccc1S(=O)(=O)N1C[C@@H]2CCC[NH+]3CCC[C@@H]([C@H]23)[C@H]1/C=C/CC(=O)[O-];2.7004262;4.727633499;HDAC 6
Cn1c(N)c(C(=O)COC(=O)C2CCCN2C(=O)c2cccs2)c(=O)n(C)c1=O;2.8515648;4.447049226;HDAC 6
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2c2ncco2)C(=O)[O-])=[NH+]1;1.3854624;4.98918316;HDAC 6
